crps_hosp	crps_ww	bias_hosp	bias_ww	ae_hosp	ae_ww	location	wweval_commit_hash	wwinference_version	time_stamp
0.965387517442082	0.9356726549249403	-0.053803827751196166	-0.021681077694235586	1.3360690132743076	1.2971384472121235	AK	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
6.955739115298207	6.621319048559378	0.03897458133971292	0.0032456140350877152	9.783588779351387	9.344950063891512	AL	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
4.612949724477276	4.619899220775841	0.03404455741626795	0.06411812200956939	6.559294184742686	6.602107248445021	AR	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
6.139491770368693	6.2294582093970625	0.10818361244019138	0.18072816985645934	8.477386434918628	8.90310180752627	AZ	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
26.588534494916185	20.52040185556402	0.036293959330143545	-0.08157236842105263	37.30597767922585	28.48679419035798	CA	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
4.0413080897736355	10.578064436431587	0.16108163875598086	0.07897631578947369	5.527137857761504	14.848360021470164	CO	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
5.015535369939763	5.0323365479988516	0.08661094497607656	0.11052272727272727	7.138672143335744	7.10257825825303	CT	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
1.6398772474245782	1.537739218782322	0.03179156698564593	0.05669047619047619	2.3306428485950876	2.18006215101481	DC	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
1.8881972653043033	2.009117820817491	4.542464114832541e-4	0.03101691729323308	2.688161115244514	2.8139975492671847	DE	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
20.409297283433713	21.411315454487955	0.010642045454545456	0.0535921052631579	27.753851511910412	29.656633261469594	FL	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
15.905086019860233	14.927301179716123	0.02460944976076555	-0.02692042606516291	20.98441795749843	20.00012173843837	GA	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
1.5552575174479188	1.5088897987051066	0.05280861244019139	0.060201127819548866	2.1794515505434604	2.076243353575278	HI	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
4.717988564081217	4.50716558687924	-0.023177631578947363	-0.031551065162907274	6.459058358087138	6.203020208058825	IA	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
2.664940427832129	2.6566164279440403	0.042231758373205745	0.05031429425837321	3.733885551762075	3.700885566935998	ID	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
15.66057551045102	26.563097854729186	0.05806997607655502	-0.9375964912280702	21.27280670343953	31.358615276374085	IL	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
11.804864260060622	9.292179707944472	0.1272903708133971	0.1593643483709273	16.103834361264273	12.155042953551764	IN	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
5.347825543314189	4.504948667657593	0.04685137559808612	0.04460974880382775	7.364884245020363	6.2397348261921	KS	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
5.909986697820656	5.533975988383646	-0.037652511961722486	0.6098421052631579	8.242839796436954	7.92432457450872	KY	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
4.909872993043222	3.9546312090926263	0.026304126794258375	-0.056122180451127816	7.00728123043053	5.762924665213887	LA	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
11.737793357804062	10.226645165347154	0.18520873205741625	0.1803444976076555	15.977060923470379	13.965975170613289	MA	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
5.21720610825874	5.302346105006481	0.022237141148325357	-0.008757177033492821	7.215859234306069	7.389007646648587	MD	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
2.6927457058276585	2.2588326160857846	0.036038277511961724	0.020204844497607656	3.8014047967180864	3.159837377035527	ME	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
14.730706891862104	22.7346423869701	-0.00844527511961723	0.7762631578947369	19.775809588058262	32.4709334824226	MI	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
5.5302501738480165	15.112816373858022	0.024498504784688995	0.22898444976076557	7.547259761194644	20.279988949964995	MN	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
8.365791299143524	13.745538982597983	0.04102870813397129	-0.8615526315789473	11.647575781640057	17.699665482164928	MO	2a70b2b	227-inf-feedback-posterior-mod-eta	2024-11-05T21:00:22Z
