forecast_date	crps_hosp	crps_ww	bias_hosp	bias_ww	ae_hosp	ae_ww	wweval_commit_hash	wwinference_version	time_stamp
2024-02-19	4.719427529490597	5.026691315586264	0.22775514874141878	0.1756827880512091	6.803777281910283	7.033183232788208	6030e5e	227-inf-feedback-posterior-mod-eta-test	2024-11-05T13:45:58Z
2024-02-26	4.526281864751685	3.783751624218225	0.25806473684210524	0.259255540166205	6.4031561754333595	5.454438481064189	6030e5e	227-inf-feedback-posterior-mod-eta-test	2024-11-05T13:45:58Z
2024-03-04	3.6671437356884815	3.933857895095544	0.3176664876476907	0.29331644736842105	5.13748269587695	5.530753042043543	6030e5e	227-inf-feedback-posterior-mod-eta-test	2024-11-05T13:45:58Z
2024-03-11	3.3702641665839774	3.0686674200471615	0.2516955624355005	0.16198997493734335	4.589573336851322	4.291664232588876	6030e5e	227-inf-feedback-posterior-mod-eta-test	2024-11-05T13:45:58Z
2023-10-16	4.256933535461482	4.677370441094627	-0.02046799089068825	-0.10726857585139318	5.895361948275802	6.40167764415396	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-10-23	4.047315226528276	4.631789914889093	-0.09872773279352226	-0.16621130030959752	5.610628735112493	6.210695845766179	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-10-30	4.100770029594852	4.379587942220779	-0.14525657894736843	-0.19440208978328177	5.544465252465204	5.941233543544665	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-11-06	5.255407521988535	5.932679027358801	-0.29768509615384614	-0.29097226522187825	6.975464949424841	7.864106878051551	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-11-13	6.946577503431648	6.936479202826244	-0.4860530111336032	-0.4922618679050568	8.943972972771006	9.221247117807152	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-11-20	7.759903401522265	5.902333740557295	-0.49563879048583	-0.419578044375645	9.916515197242544	8.0139594342945	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-11-27	7.640750277248922	7.255636035039714	-0.5068352732793522	-0.42566498968008254	10.198548996354525	9.726490371356666	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-12-04	9.021347319079029	9.072298721634764	-0.5661029858299595	-0.5088498452012384	11.77373439245594	11.600043600429997	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-12-11	8.417316895980093	8.542035707872587	-0.45781313259109313	-0.42599513157894736	10.822920070978173	11.027416678451043	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-12-18	8.815867884856738	8.349023201732756	-0.36597988360323885	-0.37057855263157896	11.373181687982749	10.851875301875848	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2023-12-25	7.789253128499376	7.969011598093365	-0.27195976720647774	-0.2011773325358852	10.43430440859026	10.966165282778	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-01-01	7.592317000509569	6.536994643195594	0.03862095141700405	-0.02554135338345864	10.37069031741096	9.032050896441008	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-01-08	15.72873971884139	17.34649853791809	0.5114973431174089	0.5977302631578947	20.23980158633673	22.760906397690366	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-01-15	16.8368764606006	16.16988800060564	0.7335118927125506	0.7420599581339713	21.470723001323357	21.324997246737848	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-01-22	12.578120503174349	8.591867733854587	0.752081983805668	0.5869108187134503	16.745523991865298	11.962299845196965	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-01-29	6.250229873276504	5.597408510283156	0.46447431680161944	0.3517020035885168	8.897102295171909	7.708389135822814	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-02-05	4.573424286089247	5.8253084042799985	0.12928175607287448	0.12520877192982455	6.391327797333847	7.939784670173955	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-02-12	4.104713553309723	6.313650246216045	0.11586000504032258	0.16542651255707763	5.819277416265341	8.622847250097367	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-02-19	6.860996913410704	7.869580159555713	0.3967626518218623	0.41254633258678614	9.385290651710555	10.540015575926462	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-02-26	5.701146824066562	7.33035510471486	0.4148002277327935	0.44525109649122807	7.9176729122140515	9.904555497601788	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-03-04	5.112789339042601	4.854152444626718	0.5130581983805668	0.4640028195488722	7.123287289921584	6.752411039873908	d23b28a	v0.1.0	2024-10-24T17:48:45Z
2024-03-11	4.312835875935859	4.263065993475463	0.4829392712550607	0.3586044575725027	5.945585926634464	5.904156153397102	d23b28a	v0.1.0	2024-10-24T17:48:45Z
