"crps_hosp","crps_ww","bias_hosp","bias_ww","ae_hosp","ae_ww","location","wweval_commit_hash","wwinference_version","time_stamp"
1.02459321396774,0.991394338241959,-0.0446752392344498,-0.0130385338345865,1.40254994293269,1.36506196292418,"AK","e03f370","v0.1.0","2024-10-24 09:24:03"
6.29733679131733,6.19268240037022,-0.0387867822966507,-0.0653731203007519,8.4891869030315,8.33396068904866,"AL","e03f370","v0.1.0","2024-10-24 09:24:03"
3.99111505961018,4.03603722057685,-0.0123241626794258,-0.00191746411483253,5.4875700487141,5.58518383397816,"AR","e03f370","v0.1.0","2024-10-24 09:24:03"
5.49406103522835,6.25364568917952,0.125772129186603,0.140637858851675,7.692517734681,8.65096908325766,"AZ","e03f370","v0.1.0","2024-10-24 09:24:03"
28.2706628003346,21.9360762218155,0.026934509569378,0.00460244360902256,38.4109360847969,30.1277778781966,"CA","e03f370","v0.1.0","2024-10-24 09:24:03"
4.2663557555518,5.50745033507205,0.227875897129187,0.0604321172248804,5.8085828127391,7.449730504624,"CO","e03f370","v0.1.0","2024-10-24 09:24:03"
5.67580921455893,5.59032818050694,0.0974539473684211,0.114582236842105,7.89520359300567,7.7763503504139,"CT","e03f370","v0.1.0","2024-10-24 09:24:03"
1.63413399836154,1.59555600032238,0.116000598086124,0.114904448621554,2.27809837916274,2.22764536647255,"DC","e03f370","v0.1.0","2024-10-24 09:24:03"
1.64789616476598,1.75763113171901,0.00586752392344498,0.0355579573934837,2.30811153200955,2.43971211063117,"DE","e03f370","v0.1.0","2024-10-24 09:24:03"
20.9745847035626,21.3092992580225,0.0189581339712919,0.0876528822055138,27.3503150455175,27.8438292334366,"FL","e03f370","v0.1.0","2024-10-24 09:24:03"
14.2460793460339,13.7847491764807,-0.0375795454545455,-0.0864802631578947,18.2666859094703,17.6246840077116,"GA","e03f370","v0.1.0","2024-10-24 09:24:03"
1.26852919896757,1.27727943955531,0.0903776913875598,0.0723258145363408,1.78189267312269,1.79890160099793,"HI","e03f370","v0.1.0","2024-10-24 09:24:03"
5.1947667172122,4.91945600686311,-0.0274327153110048,-0.0506801378446115,6.61692350664709,6.27286537161735,"IA","e03f370","v0.1.0","2024-10-24 09:24:03"
2.69175847178271,2.70666632435346,0.0596540071770335,0.0438166866028708,3.70335274513932,3.7313580450691,"ID","e03f370","v0.1.0","2024-10-24 09:24:03"
16.5123488896467,15.0294370725599,-0.0372787081339713,-0.0653928571428571,21.7868013235023,19.6156603583481,"IL","e03f370","v0.1.0","2024-10-24 09:24:03"
11.3192349596068,8.9505940534347,0.0619901315789474,0.0474558270676692,14.7368196443951,12.1319021023539,"IN","e03f370","v0.1.0","2024-10-24 09:24:03"
4.73570997447438,4.55476380666101,-0.0390789473684211,-0.0530433612440191,6.4111622734322,6.16786576456781,"KS","e03f370","v0.1.0","2024-10-24 09:24:03"
6.08716068477366,5.21333850102824,-0.0848761961722488,0.615267543859649,8.17899300707818,7.31322769907738,"KY","e03f370","v0.1.0","2024-10-24 09:24:03"
4.65403958004047,4.63108172207416,-0.0446103468899521,-0.0932052631578947,6.18850096814613,6.0376472363097,"LA","e03f370","v0.1.0","2024-10-24 09:24:03"
11.7025695483666,10.800529123617,0.181111244019139,0.181632476076555,15.3219821331763,14.3364574117114,"MA","e03f370","v0.1.0","2024-10-24 09:24:03"
5.58119219484154,5.48060760663913,0.0402284688995215,0.0234811602870813,7.52771815219134,7.39734824804632,"MD","e03f370","v0.1.0","2024-10-24 09:24:03"
2.21078453269064,2.07505246167586,0.137450358851675,0.0968591507177033,3.13232452370455,2.91572443543182,"ME","e03f370","v0.1.0","2024-10-24 09:24:03"
13.9525985043392,11.763482001828,-0.010866028708134,-0.263230889724311,18.0580743885406,16.5293104670943,"MI","e03f370","v0.1.0","2024-10-24 09:24:03"
5.69739139824108,7.92918397561917,0.00569587320574162,0.122971889952153,7.51087871508186,10.0177098074519,"MN","e03f370","v0.1.0","2024-10-24 09:24:03"
8.53244610455742,12.6285814043165,-0.00172338516746411,-0.0696393188854489,11.3923588474226,16.5762287827354,"MO","e03f370","v0.1.0","2024-10-24 09:24:03"
2.86822743872367,2.35421303558473,-0.0683444976076555,-0.511682894736842,3.96033621910281,3.26846570766893,"MS","e03f370","v0.1.0","2024-10-24 09:24:03"
1.809233997793,1.79213817388648,0.173177033492823,0.153725563909774,2.55982883042411,2.52280865410004,"MT","e03f370","v0.1.0","2024-10-24 09:24:03"
8.56352270755409,8.17333483016121,0.0353277511961722,0.0351068295739348,11.5222262944131,11.0143933502725,"NC","e03f370","v0.1.0","2024-10-24 09:24:03"
1.36075499402556,1.52127835464716,-0.0714656100478469,-0.499771710526316,1.90108280372975,2.14815801395831,"ND","e03f370","v0.1.0","2024-10-24 09:24:03"
3.48944791167738,2.89652417391367,-0.0307966507177033,0.0236393540669856,4.69562673094636,4.00170363821401,"NE","e03f370","v0.1.0","2024-10-24 09:24:03"
2.1857948376468,1.86223967688395,0.121052631578947,0.0931885964912281,2.98552997765749,2.55191852922336,"NH","e03f370","v0.1.0","2024-10-24 09:24:03"
15.8984777202846,15.5261965987737,0.0845182416267943,0.046254485645933,20.6630021710342,20.0914126061422,"NJ","e03f370","v0.1.0","2024-10-24 09:24:03"
2.3796154710896,2.26185221437693,0.0828298444976077,-0.108296875,3.31782615151667,3.13245909077038,"NM","e03f370","v0.1.0","2024-10-24 09:24:03"
2.63933740093625,2.69008172877582,0.00816357655502392,0.0364485645933014,3.72057067951448,3.79863650573896,"NV","e03f370","v0.1.0","2024-10-24 09:24:03"
33.5038818604663,27.9652688968996,0.155479366028708,-0.196751253132832,43.6271689735669,37.73553975322,"NY","e03f370","v0.1.0","2024-10-24 09:24:03"
17.9211036132581,20.6822963311037,-0.00723355263157895,-0.0741284461152882,22.7389918785007,26.3085059277713,"OH","e03f370","v0.1.0","2024-10-24 09:24:03"
4.90252134545725,4.71361524569438,0.0332685406698565,-0.0142443609022556,6.67701903207261,6.44774581975544,"OK","e03f370","v0.1.0","2024-10-24 09:24:03"
2.93647613517628,2.89502249054702,0.182950657894737,0.163565490430622,4.15691628256488,4.05668879033308,"OR","e03f370","v0.1.0","2024-10-24 09:24:03"
17.5036641727552,15.606524932718,0.103093301435407,0.103843899521531,23.0212163179966,21.0288081942338,"PA","e03f370","v0.1.0","2024-10-24 09:24:03"
3.09339224578841,1.26630254555395,0.0826605861244019,-0.00455509868421053,4.14732349142619,1.72552700954601,"PR","e03f370","v0.1.0","2024-10-24 09:24:03"
2.03626718968492,1.79344760153789,0.128031997607655,0.0880080741626794,2.80345729643641,2.48714306763215,"RI","e03f370","v0.1.0","2024-10-24 09:24:03"
5.83978632632382,6.20027048223225,-0.0448334330143541,0.0340535714285714,7.6028703438159,8.04232097843762,"SC","e03f370","v0.1.0","2024-10-24 09:24:03"
1.82073290050408,1.73222336688106,0.041183014354067,-0.0821962719298246,2.55276912252509,2.41777347246527,"SD","e03f370","v0.1.0","2024-10-24 09:24:03"
8.07947488858766,8.28881115381247,-0.226178229665072,-0.236633373205742,10.8740408068802,11.0999321885224,"TN","e03f370","v0.1.0","2024-10-24 09:24:03"
24.4613745684129,23.240823566558,0.129776066350711,0.128611284289277,33.1770124724896,31.6945540448056,"TX","e03f370","v0.1.0","2024-10-24 09:24:03"
2.81782042630368,3.75892037945678,0.0587837918660287,0.121305764411028,3.90291504555886,5.10077322006373,"UT","e03f370","v0.1.0","2024-10-24 09:24:03"
9.31066356925296,9.94010230463498,-0.0766169258373206,0.0600551378446115,12.2356772546147,13.1313557474068,"VA","e03f370","v0.1.0","2024-10-24 09:24:03"
1.0389099873376,0.99696580759024,0.0156546052631579,-0.0750921052631579,1.44046547324165,1.37983392395877,"VT","e03f370","v0.1.0","2024-10-24 09:24:03"
3.76248271054776,4.38201588352363,0.131996710526316,0.160734449760766,5.3392878817528,6.08092110259678,"WA","e03f370","v0.1.0","2024-10-24 09:24:03"
7.6778457516516,6.29673909231895,0.0263585526315789,0.0356258971291866,10.2700367852097,8.44660907266083,"WI","e03f370","v0.1.0","2024-10-24 09:24:03"
4.15809732217813,3.93491085432949,-0.0336492224880383,-0.0690502392344498,5.48328148028716,5.30293106613696,"WV","e03f370","v0.1.0","2024-10-24 09:24:03"
1.01899306929536,0.933629087863869,0.13486543062201,0.051280701754386,1.41326705680839,1.29558446055031,"WY","e03f370","v0.1.0","2024-10-24 09:24:03"
7.44046036475585,7.39770599048465,0.0382128507359706,0.0126534952666938,9.899039297421,9.90534909453216,"all","e03f370","v0.1.0","2024-10-24 09:24:03"
